,Unnamed: 0,CRSDep,CRSDepRound,ActDep,DepDelay,Origin,Dest,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Temp,DewPoint,RelHumidity,Precip,WindDir,WindSpeed,AirPressure
85536,85536,2008-06-24 19:50:00,2008-06-24 20:00:00,2008-06-24 19:50:00,0,ORD,TYS,,,,,,27.2,10.0,34.0,0.0,220.0,7.6,1021.6
85576,85576,2008-06-24 19:45:00,2008-06-24 20:00:00,2008-06-24 21:35:00,110,ORD,SAV,0.0,0.0,0.0,0.0,90.0,27.2,10.0,34.0,0.0,220.0,7.6,1021.6
85563,85563,2008-06-24 20:10:00,2008-06-24 20:00:00,2008-06-24 20:25:00,15,ORD,ATW,,,,,,27.2,10.0,34.0,0.0,220.0,7.6,1021.6
85564,85564,2008-06-24 20:45:00,2008-06-24 21:00:00,2008-06-24 20:56:00,11,ORD,HPN,,,,,,26.7,11.2,38.0,0.0,200.0,13.0,1020.9
85550,85550,2008-06-24 21:20:00,2008-06-24 21:00:00,2008-06-24 21:25:00,5,ORD,FSD,,,,,,26.7,11.2,38.0,0.0,200.0,13.0,1020.9
85572,85572,2008-06-24 20:50:00,2008-06-24 21:00:00,2008-06-24 21:20:00,30,ORD,COS,0.0,0.0,18.0,0.0,30.0,26.7,11.2,38.0,0.0,200.0,13.0,1020.9
87137,87137,2008-06-24 21:33:00,2008-06-24 22:00:00,2008-06-24 21:35:00,2,ORD,PIT,,,,,,26.7,11.6,39.0,0.0,200.0,13.0,1020.7
98348,98348,2008-06-24 21:50:00,2008-06-24 22:00:00,2008-06-24 22:58:00,68,ORD,MSP,8.0,0.0,0.0,0.0,57.0,26.7,11.6,39.0,0.0,200.0,13.0,1020.7
89762,89762,2008-06-24 21:45:00,2008-06-24 22:00:00,2008-06-24 21:46:00,1,ORD,BWI,,,,,,26.7,11.6,39.0,0.0,200.0,13.0,1020.7
87874,87874,2008-06-24 22:35:00,2008-06-24 23:00:00,2008-06-24 23:28:00,53,ORD,MSP,11.0,0.0,0.0,0.0,30.0,26.7,11.6,39.0,0.0,170.0,14.8,1019.9
89557,89557,2008-06-24 22:52:00,2008-06-24 23:00:00,2008-06-24 23:45:00,53,ORD,DEN,36.0,0.0,0.0,0.0,6.0,26.7,11.6,39.0,0.0,170.0,14.8,1019.9
85661,85661,2008-06-25 06:00:00,2008-06-25 06:00:00,2008-06-25 07:36:00,96,ORD,CID,95.0,0.0,0.0,0.0,0.0,21.1,12.3,57.0,0.0,180.0,13.0,1018.8
83472,83472,2008-06-25 06:00:00,2008-06-25 06:00:00,2008-06-25 06:31:00,31,ORD,ORF,0.0,0.0,5.0,0.0,31.0,21.1,12.3,57.0,0.0,180.0,13.0,1018.8
83465,83465,2008-06-25 06:23:00,2008-06-25 06:00:00,2008-06-25 07:03:00,40,ORD,LAN,0.0,0.0,0.0,37.0,0.0,21.1,12.3,57.0,0.0,180.0,13.0,1018.8
85592,85592,2008-06-25 06:50:00,2008-06-25 07:00:00,2008-06-25 06:51:00,1,ORD,GRR,,,,,,19.4,12.9,66.0,0.0,190.0,9.4,1018.2
83476,83476,2008-06-25 06:32:00,2008-06-25 07:00:00,2008-06-25 06:43:00,11,ORD,RDU,,,,,,19.4,12.9,66.0,0.0,190.0,9.4,1018.2
83470,83470,2008-06-25 07:22:00,2008-06-25 07:00:00,2008-06-25 07:22:00,0,ORD,MLI,,,,,,19.4,12.9,66.0,0.0,190.0,9.4,1018.2
83790,83790,2008-06-25 07:40:00,2008-06-25 08:00:00,2008-06-25 07:40:00,0,ORD,CVG,,,,,,20.6,13.8,65.0,0.0,180.0,11.2,1018.0
83441,83441,2008-06-25 08:00:00,2008-06-25 08:00:00,2008-06-25 08:38:00,38,ORD,ATW,35.0,0.0,0.0,0.0,0.0,20.6,13.8,65.0,0.0,180.0,11.2,1018.0
83448,83448,2008-06-25 08:01:00,2008-06-25 08:00:00,2008-06-25 08:01:00,0,ORD,CAK,,,,,,20.6,13.8,65.0,0.0,180.0,11.2,1018.0
83446,83446,2008-06-25 09:00:00,2008-06-25 09:00:00,2008-06-25 10:26:00,86,ORD,CAE,79.0,0.0,0.0,0.0,0.0,20.6,14.9,70.0,0.0,160.0,7.6,1017.4
83462,83462,2008-06-25 09:10:00,2008-06-25 09:00:00,2008-06-25 09:26:00,16,ORD,GRR,,,,,,20.6,14.9,70.0,0.0,160.0,7.6,1017.4
83463,83463,2008-06-25 09:04:00,2008-06-25 09:00:00,2008-06-25 09:30:00,26,ORD,GSP,24.0,0.0,0.0,0.0,0.0,20.6,14.9,70.0,0.0,160.0,7.6,1017.4
83452,83452,2008-06-25 09:47:00,2008-06-25 10:00:00,2008-06-25 09:53:00,6,ORD,CID,,,,,,19.4,16.1,81.0,,160.0,7.6,1017.4
83458,83458,2008-06-25 09:55:00,2008-06-25 10:00:00,2008-06-25 10:25:00,30,ORD,CWA,41.0,0.0,0.0,0.0,0.0,19.4,16.1,81.0,,160.0,7.6,1017.4
83442,83442,2008-06-25 10:06:00,2008-06-25 10:00:00,2008-06-25 10:48:00,42,ORD,ATW,25.0,0.0,0.0,0.0,0.0,19.4,16.1,81.0,,160.0,7.6,1017.4
83459,83459,2008-06-25 10:56:00,2008-06-25 11:00:00,2008-06-25 11:59:00,63,ORD,DTW,0.0,0.0,77.0,0.0,0.0,20.0,16.0,78.0,,200.0,9.4,1017.9
83444,83444,2008-06-25 11:22:00,2008-06-25 11:00:00,2008-06-25 11:55:00,33,ORD,BNA,0.0,0.0,37.0,0.0,33.0,20.0,16.0,78.0,,200.0,9.4,1017.9
83455,83455,2008-06-25 11:30:00,2008-06-25 11:00:00,2008-06-25 11:30:00,0,ORD,CLT,,,,,,20.0,16.0,78.0,,200.0,9.4,1017.9
82436,82436,2008-06-25 12:10:00,2008-06-25 12:00:00,2008-06-25 12:41:00,31,ORD,IAH,0.0,0.0,19.0,0.0,31.0,20.6,16.6,78.0,0.0,220.0,20.5,1018.6
83450,83450,2008-06-25 11:31:00,2008-06-25 12:00:00,2008-06-25 11:58:00,27,ORD,CHS,23.0,0.0,0.0,0.0,0.0,20.6,16.6,78.0,0.0,220.0,20.5,1018.6
83456,83456,2008-06-25 11:57:00,2008-06-25 12:00:00,2008-06-25 11:58:00,1,ORD,COS,,,,,,20.6,16.6,78.0,0.0,220.0,20.5,1018.6
83468,83468,2008-06-25 13:11:00,2008-06-25 13:00:00,2008-06-25 13:48:00,37,ORD,MBS,0.0,0.0,3.0,0.0,37.0,20.0,17.8,87.0,0.5,220.0,18.4,1018.4
83464,83464,2008-06-25 13:19:00,2008-06-25 13:00:00,2008-06-25 14:46:00,87,ORD,IAH,0.0,0.0,20.0,0.0,87.0,20.0,17.8,87.0,0.5,220.0,18.4,1018.4
85578,85578,2008-06-25 13:15:00,2008-06-25 13:00:00,2008-06-25 13:53:00,38,ORD,SLC,0.0,0.0,0.0,0.0,28.0,20.0,17.8,87.0,0.5,220.0,18.4,1018.4
83451,83451,2008-06-25 13:39:00,2008-06-25 14:00:00,2008-06-25 13:58:00,19,ORD,CHS,21.0,0.0,0.0,0.0,0.0,20.0,18.3,90.0,1.0,200.0,13.0,1018.1
83460,83460,2008-06-25 13:45:00,2008-06-25 14:00:00,2008-06-25 14:33:00,48,ORD,FWA,0.0,0.0,50.0,0.0,0.0,20.0,18.3,90.0,1.0,200.0,13.0,1018.1
83445,83445,2008-06-25 14:15:00,2008-06-25 14:00:00,2008-06-25 14:15:00,0,ORD,CAE,,,,,,20.0,18.3,90.0,1.0,200.0,13.0,1018.1
83443,83443,2008-06-25 14:56:00,2008-06-25 15:00:00,2008-06-25 15:20:00,24,ORD,BMI,0.0,0.0,0.0,0.0,24.0,20.6,18.4,87.0,0.0,160.0,22.3,1016.1
83457,83457,2008-06-25 14:45:00,2008-06-25 15:00:00,2008-06-25 16:49:00,124,ORD,COS,0.0,0.0,31.0,0.0,124.0,20.6,18.4,87.0,0.0,160.0,22.3,1016.1
83439,83439,2008-06-25 14:43:00,2008-06-25 15:00:00,2008-06-25 15:49:00,66,ORD,ABE,56.0,0.0,0.0,0.0,0.0,20.6,18.4,87.0,0.0,160.0,22.3,1016.1
83477,83477,2008-06-25 15:57:00,2008-06-25 16:00:00,2008-06-25 15:59:00,2,ORD,RDU,,,,,,22.2,18.4,79.0,0.0,190.0,18.4,1015.6
83466,83466,2008-06-25 16:15:00,2008-06-25 16:00:00,2008-06-25 16:52:00,37,ORD,MBS,44.0,0.0,0.0,0.0,0.0,22.2,18.4,79.0,0.0,190.0,18.4,1015.6
83461,83461,2008-06-25 15:55:00,2008-06-25 16:00:00,2008-06-25 16:16:00,21,ORD,GRB,22.0,0.0,0.0,0.0,0.0,22.2,18.4,79.0,0.0,190.0,18.4,1015.6
83469,83469,2008-06-25 17:00:00,2008-06-25 17:00:00,2008-06-25 17:17:00,17,ORD,MLI,,,,,,21.7,17.9,79.0,0.0,200.0,25.9,1015.3
83471,83471,2008-06-25 16:44:00,2008-06-25 17:00:00,2008-06-25 17:30:00,46,ORD,MSN,0.0,0.0,0.0,0.0,40.0,21.7,17.9,79.0,0.0,200.0,25.9,1015.3
83447,83447,2008-06-25 16:40:00,2008-06-25 17:00:00,2008-06-25 17:32:00,52,ORD,CAE,0.0,0.0,0.0,0.0,41.0,21.7,17.9,79.0,0.0,200.0,25.9,1015.3
83473,83473,2008-06-25 18:05:00,2008-06-25 18:00:00,2008-06-25 19:03:00,58,ORD,ORF,0.0,0.0,21.0,0.0,58.0,21.1,17.7,81.0,,210.0,24.1,1015.2
85581,85581,2008-06-25 17:48:00,2008-06-25 18:00:00,2008-06-25 18:40:00,52,ORD,CID,0.0,0.0,0.0,0.0,40.0,21.1,17.7,81.0,,210.0,24.1,1015.2
83453,83453,2008-06-25 18:20:00,2008-06-25 18:00:00,2008-06-25 18:46:00,26,ORD,CLT,26.0,0.0,0.0,0.0,0.0,21.1,17.7,81.0,,210.0,24.1,1015.2
83440,83440,2008-06-25 19:04:00,2008-06-25 19:00:00,2008-06-25 19:35:00,31,ORD,ABE,36.0,0.0,0.0,0.0,0.0,22.2,19.0,82.0,,210.0,24.1,1014.8
83793,83793,2008-06-25 19:15:00,2008-06-25 19:00:00,2008-06-25 19:55:00,40,ORD,CVG,0.0,36.0,0.0,0.0,0.0,22.2,19.0,82.0,,210.0,24.1,1014.8
86483,86483,2008-06-25 19:07:00,2008-06-25 19:00:00,2008-06-25 20:26:00,79,ORD,RDU,6.0,0.0,0.0,0.0,66.0,22.2,19.0,82.0,,210.0,24.1,1014.8
82403,82403,2008-06-25 20:00:00,2008-06-25 20:00:00,2008-06-25 20:43:00,43,ORD,CLE,0.0,0.0,3.0,0.0,43.0,22.8,19.4,81.0,0.5,220.0,18.4,1014.6
83467,83467,2008-06-25 19:50:00,2008-06-25 20:00:00,2008-06-25 20:32:00,42,ORD,MBS,0.0,0.0,0.0,0.0,38.0,22.8,19.4,81.0,0.5,220.0,18.4,1014.6
83449,83449,2008-06-25 19:55:00,2008-06-25 20:00:00,2008-06-25 20:19:00,24,ORD,CHS,16.0,0.0,0.0,0.0,0.0,22.8,19.4,81.0,0.5,220.0,18.4,1014.6
83478,83478,2008-06-25 21:11:00,2008-06-25 21:00:00,2008-06-25 21:18:00,7,ORD,ROC,,,,,,23.9,19.4,76.0,0.0,230.0,24.1,1014.5
83454,83454,2008-06-25 20:59:00,2008-06-25 21:00:00,2008-06-25 23:22:00,143,ORD,CLT,139.0,0.0,0.0,0.0,0.0,23.9,19.4,76.0,0.0,230.0,24.1,1014.5
85586,85586,2008-06-25 21:11:00,2008-06-25 21:00:00,2008-06-25 21:41:00,30,ORD,BMI,0.0,0.0,0.0,0.0,24.0,23.9,19.4,76.0,0.0,230.0,24.1,1014.5
85648,85648,2008-06-25 21:48:00,2008-06-25 22:00:00,2008-06-25 22:06:00,18,ORD,DAY,0.0,0.0,5.0,0.0,18.0,25.0,18.9,69.0,0.0,250.0,22.3,1014.1
85651,85651,2008-06-25 21:48:00,2008-06-25 22:00:00,2008-06-25 21:54:00,6,ORD,DTW,,,,,,25.0,18.9,69.0,0.0,250.0,22.3,1014.1
85621,85621,2008-06-25 22:09:00,2008-06-25 22:00:00,2008-06-25 22:09:00,0,ORD,GRB,,,,,,25.0,18.9,69.0,0.0,250.0,22.3,1014.1
87875,87875,2008-06-25 22:35:00,2008-06-25 23:00:00,2008-06-25 22:41:00,6,ORD,MSP,,,,,,25.6,19.5,69.0,0.0,270.0,18.4,1013.4
85683,85683,2008-06-26 06:05:00,2008-06-26 06:00:00,2008-06-26 06:10:00,5,ORD,CVG,,,,,,21.1,19.9,93.0,0.0,200.0,7.6,1012.1
83520,83520,2008-06-26 06:15:00,2008-06-26 06:00:00,2008-06-26 06:15:00,0,ORD,SBN,0.0,0.0,16.0,0.0,0.0,21.1,19.9,93.0,0.0,200.0,7.6,1012.1
83513,83513,2008-06-26 06:00:00,2008-06-26 06:00:00,2008-06-26 06:00:00,0,ORD,ORF,,,,,,21.1,19.9,93.0,0.0,200.0,7.6,1012.1
83517,83517,2008-06-26 06:32:00,2008-06-26 07:00:00,2008-06-26 06:47:00,15,ORD,RDU,16.0,0.0,0.0,0.0,0.0,22.8,20.5,87.0,0.0,230.0,7.6,1012.3
83502,83502,2008-06-26 07:05:00,2008-06-26 07:00:00,2008-06-26 08:44:00,99,ORD,FWA,0.0,0.0,0.0,0.0,97.0,22.8,20.5,87.0,0.0,230.0,7.6,1012.3
83510,83510,2008-06-26 07:22:00,2008-06-26 07:00:00,2008-06-26 07:29:00,7,ORD,MLI,,,,,,22.8,20.5,87.0,0.0,230.0,7.6,1012.3
85722,85722,2008-06-26 08:12:00,2008-06-26 08:00:00,2008-06-26 08:12:00,0,ORD,ICT,,,,,,22.2,20.7,91.0,0.0,220.0,5.4,1012.1
83796,83796,2008-06-26 07:40:00,2008-06-26 08:00:00,2008-06-26 08:25:00,45,ORD,CVG,45.0,0.0,1.0,0.0,0.0,22.2,20.7,91.0,0.0,220.0,5.4,1012.1
83492,83492,2008-06-26 08:01:00,2008-06-26 08:00:00,2008-06-26 08:01:00,0,ORD,CAK,,,,,,22.2,20.7,91.0,0.0,220.0,5.4,1012.1
83490,83490,2008-06-26 09:00:00,2008-06-26 09:00:00,2008-06-26 09:28:00,28,ORD,CAE,0.0,0.0,0.0,0.0,20.0,21.7,20.0,90.0,0.0,190.0,5.4,1011.6
83504,83504,2008-06-26 09:10:00,2008-06-26 09:00:00,2008-06-26 09:32:00,22,ORD,GRR,26.0,0.0,0.0,0.0,0.0,21.7,20.0,90.0,0.0,190.0,5.4,1011.6
83508,83508,2008-06-26 09:00:00,2008-06-26 09:00:00,2008-06-26 09:00:00,0,ORD,MDT,,,,,,21.7,20.0,90.0,0.0,190.0,5.4,1011.6
83798,83798,2008-06-26 09:35:00,2008-06-26 10:00:00,2008-06-26 09:35:00,0,ORD,JFK,,,,,,21.7,20.5,93.0,0.0,220.0,5.4,1011.7
83794,83794,2008-06-26 10:10:00,2008-06-26 10:00:00,2008-06-26 10:10:00,0,ORD,CVG,0.0,0.0,18.0,0.0,0.0,21.7,20.5,93.0,0.0,220.0,5.4,1011.7
83524,83524,2008-06-26 10:17:00,2008-06-26 10:00:00,2008-06-26 10:18:00,1,ORD,TVC,22.0,0.0,0.0,0.0,0.0,21.7,20.5,93.0,0.0,220.0,5.4,1011.7
83497,83497,2008-06-26 11:30:00,2008-06-26 11:00:00,2008-06-26 11:30:00,0,ORD,CLT,,,,,,22.8,21.1,90.0,0.0,270.0,9.4,1012.3
83487,83487,2008-06-26 11:22:00,2008-06-26 11:00:00,2008-06-26 11:29:00,7,ORD,BNA,,,,,,22.8,21.1,90.0,0.0,270.0,9.4,1012.3
83515,83515,2008-06-26 10:56:00,2008-06-26 11:00:00,2008-06-26 11:01:00,5,ORD,PWM,29.0,0.0,0.0,0.0,0.0,22.8,21.1,90.0,0.0,270.0,9.4,1012.3
83498,83498,2008-06-26 11:57:00,2008-06-26 12:00:00,2008-06-26 12:02:00,5,ORD,COS,74.0,0.0,0.0,0.0,0.0,23.9,20.0,79.0,0.0,290.0,18.4,1012.2
83484,83484,2008-06-26 11:59:00,2008-06-26 12:00:00,2008-06-26 12:55:00,56,ORD,ATW,67.0,0.0,0.0,0.0,0.0,23.9,20.0,79.0,0.0,290.0,18.4,1012.2
83494,83494,2008-06-26 11:31:00,2008-06-26 12:00:00,2008-06-26 11:45:00,14,ORD,CHS,22.0,0.0,0.0,0.0,0.0,23.9,20.0,79.0,0.0,290.0,18.4,1012.2
83485,83485,2008-06-26 13:23:00,2008-06-26 13:00:00,2008-06-26 13:47:00,24,ORD,AUS,0.0,0.0,0.0,34.0,0.0,24.4,17.9,67.0,0.0,320.0,14.8,1012.0
83503,83503,2008-06-26 13:02:00,2008-06-26 13:00:00,2008-06-26 13:02:00,0,ORD,GRB,,,,,,24.4,17.9,67.0,0.0,320.0,14.8,1012.0
83506,83506,2008-06-26 13:11:00,2008-06-26 13:00:00,2008-06-26 13:40:00,29,ORD,MBS,37.0,0.0,0.0,0.0,0.0,24.4,17.9,67.0,0.0,320.0,14.8,1012.0
85682,85682,2008-06-26 13:51:00,2008-06-26 14:00:00,2008-06-26 14:10:00,19,ORD,CVG,0.0,0.0,1.0,0.0,19.0,26.1,17.7,60.0,0.0,320.0,14.8,1011.3
83501,83501,2008-06-26 13:45:00,2008-06-26 14:00:00,2008-06-26 14:38:00,53,ORD,FWA,80.0,0.0,0.0,0.0,0.0,26.1,17.7,60.0,0.0,320.0,14.8,1011.3
83488,83488,2008-06-26 14:15:00,2008-06-26 14:00:00,2008-06-26 14:30:00,15,ORD,CAE,17.0,0.0,0.0,0.0,0.0,26.1,17.7,60.0,0.0,320.0,14.8,1011.3
83499,83499,2008-06-26 14:45:00,2008-06-26 15:00:00,2008-06-26 15:16:00,31,ORD,COS,62.0,0.0,0.0,0.0,0.0,27.8,17.9,55.0,0.0,270.0,13.0,1011.3
85701,85701,2008-06-26 14:55:00,2008-06-26 15:00:00,2008-06-26 16:49:00,114,ORD,MSN,114.0,0.0,21.0,0.0,0.0,27.8,17.9,55.0,0.0,270.0,13.0,1011.3
83486,83486,2008-06-26 14:56:00,2008-06-26 15:00:00,2008-06-26 15:41:00,45,ORD,BMI,39.0,0.0,0.0,0.0,0.0,27.8,17.9,55.0,0.0,270.0,13.0,1011.3
85691,85691,2008-06-26 15:58:00,2008-06-26 16:00:00,2008-06-26 17:21:00,83,ORD,CAK,0.0,0.0,3.0,0.0,83.0,28.3,17.8,53.0,0.0,280.0,7.6,1011.6
83518,83518,2008-06-26 15:57:00,2008-06-26 16:00:00,2008-06-26 17:38:00,101,ORD,RDU,0.0,0.0,171.0,0.0,0.0,28.3,17.8,53.0,0.0,280.0,7.6,1011.6
83523,83523,2008-06-26 16:20:00,2008-06-26 16:00:00,2008-06-26 16:51:00,31,ORD,SYR,87.0,0.0,0.0,0.0,0.0,28.3,17.8,53.0,0.0,280.0,7.6,1011.6
83511,83511,2008-06-26 16:44:00,2008-06-26 17:00:00,2008-06-26 16:49:00,5,ORD,MSN,0.0,0.0,37.0,0.0,5.0,28.9,19.5,57.0,0.0,200.0,16.6,1012.0
83491,83491,2008-06-26 16:40:00,2008-06-26 17:00:00,2008-06-26 16:40:00,0,ORD,CAE,0.0,0.0,45.0,0.0,0.0,28.9,19.5,57.0,0.0,200.0,16.6,1012.0
83509,83509,2008-06-26 17:00:00,2008-06-26 17:00:00,2008-06-26 18:13:00,73,ORD,MLI,93.0,0.0,0.0,0.0,0.0,28.9,19.5,57.0,0.0,200.0,16.6,1012.0
83489,83489,2008-06-26 18:12:00,2008-06-26 18:00:00,2008-06-26 18:22:00,10,ORD,CAE,0.0,0.0,46.0,0.0,10.0,29.4,18.8,53.0,0.0,240.0,16.6,1011.8
83514,83514,2008-06-26 18:05:00,2008-06-26 18:00:00,2008-06-26 21:17:00,192,ORD,ORF,0.0,0.0,85.0,0.0,192.0,29.4,18.8,53.0,0.0,240.0,16.6,1011.8
83495,83495,2008-06-26 18:20:00,2008-06-26 18:00:00,2008-06-26 21:40:00,200,ORD,CLT,0.0,0.0,51.0,0.0,200.0,29.4,18.8,53.0,0.0,240.0,16.6,1011.8
83483,83483,2008-06-26 19:04:00,2008-06-26 19:00:00,2008-06-26 20:07:00,63,ORD,ABE,101.0,0.0,0.0,0.0,0.0,29.4,17.9,50.0,0.0,240.0,16.6,1011.1
85685,85685,2008-06-26 19:03:00,2008-06-26 19:00:00,2008-06-26 20:11:00,68,ORD,SYR,0.0,0.0,15.0,0.0,68.0,29.4,17.9,50.0,0.0,240.0,16.6,1011.1
83799,83799,2008-06-26 19:15:00,2008-06-26 19:00:00,2008-06-26 19:34:00,19,ORD,CVG,0.0,19.0,20.0,0.0,0.0,29.4,17.9,50.0,0.0,240.0,16.6,1011.1
83493,83493,2008-06-26 19:55:00,2008-06-26 20:00:00,2008-06-26 23:45:00,230,ORD,CHS,0.0,223.0,0.0,0.0,0.0,30.0,17.8,48.0,0.0,250.0,16.6,1010.6
83500,83500,2008-06-26 19:55:00,2008-06-26 20:00:00,2008-06-26 20:08:00,13,ORD,CWA,54.0,0.0,0.0,0.0,0.0,30.0,17.8,48.0,0.0,250.0,16.6,1010.6
82407,82407,2008-06-26 20:00:00,2008-06-26 20:00:00,2008-06-26 22:27:00,147,ORD,CLE,0.0,0.0,17.0,0.0,145.0,30.0,17.8,48.0,0.0,250.0,16.6,1010.6
85693,85693,2008-06-26 21:11:00,2008-06-26 21:00:00,2008-06-26 21:22:00,11,ORD,BMI,0.0,0.0,38.0,0.0,11.0,30.0,16.1,43.0,0.0,270.0,18.4,1010.6
83526,83526,2008-06-26 21:30:00,2008-06-26 21:00:00,2008-06-26 22:01:00,31,ORD,TVC,0.0,0.0,39.0,0.0,0.0,30.0,16.1,43.0,0.0,270.0,18.4,1010.6
83496,83496,2008-06-26 20:59:00,2008-06-26 21:00:00,2008-06-26 23:21:00,142,ORD,CLT,0.0,0.0,1.0,0.0,142.0,30.0,16.1,43.0,0.0,270.0,18.4,1010.6
85741,85741,2008-06-26 21:48:00,2008-06-26 22:00:00,2008-06-26 21:59:00,11,ORD,DAY,0.0,0.0,17.0,0.0,11.0,29.4,18.2,51.0,0.0,240.0,14.8,1010.0
85718,85718,2008-06-26 22:04:00,2008-06-26 22:00:00,2008-06-26 22:15:00,11,ORD,FWA,0.0,0.0,18.0,0.0,11.0,29.4,18.2,51.0,0.0,240.0,14.8,1010.0
83512,83512,2008-06-26 22:03:00,2008-06-26 22:00:00,2008-06-26 22:30:00,27,ORD,MSN,0.0,0.0,21.0,0.0,27.0,29.4,18.2,51.0,0.0,240.0,14.8,1010.0
89558,89558,2008-06-26 22:52:00,2008-06-26 23:00:00,2008-06-26 23:33:00,41,ORD,DEN,14.0,0.0,2.0,0.0,27.0,29.4,20.0,57.0,0.0,240.0,9.4,1009.6
89900,89900,2008-06-26 22:45:00,2008-06-26 23:00:00,2008-06-26 23:12:00,27,ORD,DSM,5.0,0.0,0.0,0.0,13.0,29.4,20.0,57.0,0.0,240.0,9.4,1009.6
83557,83557,2008-06-27 06:00:00,2008-06-27 06:00:00,2008-06-27 06:08:00,8,ORD,ORF,,,,,,23.3,19.5,79.0,0.0,240.0,11.2,1009.9
85866,85866,2008-06-27 06:00:00,2008-06-27 06:00:00,2008-06-27 06:16:00,16,ORD,OMA,16.0,0.0,0.0,0.0,0.0,23.3,19.5,79.0,0.0,240.0,11.2,1009.9
85841,85841,2008-06-27 06:25:00,2008-06-27 06:00:00,2008-06-27 06:37:00,12,ORD,AZO,,,,,,23.3,19.5,79.0,0.0,240.0,11.2,1009.9
83546,83546,2008-06-27 06:35:00,2008-06-27 07:00:00,2008-06-27 06:35:00,0,ORD,GSO,,,,,,21.7,19.4,87.0,0.0,240.0,7.6,1009.8
82389,82389,2008-06-27 06:45:00,2008-06-27 07:00:00,2008-06-27 07:43:00,58,ORD,IAH,58.0,0.0,8.0,0.0,0.0,21.7,19.4,87.0,0.0,240.0,7.6,1009.8
83560,83560,2008-06-27 06:32:00,2008-06-27 07:00:00,2008-06-27 06:35:00,3,ORD,RDU,,,,,,21.7,19.4,87.0,0.0,240.0,7.6,1009.8
83531,83531,2008-06-27 08:26:00,2008-06-27 08:00:00,2008-06-27 08:26:00,0,ORD,BHM,,,,,,21.1,18.9,87.0,0.0,,0.0,1010.1
83801,83801,2008-06-27 07:40:00,2008-06-27 08:00:00,2008-06-27 07:40:00,0,ORD,CVG,,,,,,21.1,18.9,87.0,0.0,,0.0,1010.1
85778,85778,2008-06-27 08:16:00,2008-06-27 08:00:00,2008-06-27 08:35:00,19,ORD,LNK,19.0,0.0,9.0,0.0,0.0,21.1,18.9,87.0,0.0,,0.0,1010.1
83554,83554,2008-06-27 09:00:00,2008-06-27 09:00:00,2008-06-27 09:37:00,37,ORD,MDT,33.0,0.0,0.0,0.0,0.0,21.1,18.9,87.0,0.0,260.0,5.4,1010.0
83545,83545,2008-06-27 09:10:00,2008-06-27 09:00:00,2008-06-27 09:14:00,4,ORD,GRR,,,,,,21.1,18.9,87.0,0.0,260.0,5.4,1010.0
83547,83547,2008-06-27 09:04:00,2008-06-27 09:00:00,2008-06-27 09:50:00,46,ORD,GSP,59.0,0.0,0.0,0.0,0.0,21.1,18.9,87.0,0.0,260.0,5.4,1010.0
83536,83536,2008-06-27 09:47:00,2008-06-27 10:00:00,2008-06-27 11:02:00,75,ORD,CID,103.0,0.0,0.0,0.0,0.0,20.6,17.8,84.0,0.0,,0.0,1010.0
83565,83565,2008-06-27 10:17:00,2008-06-27 10:00:00,2008-06-27 10:17:00,0,ORD,TVC,0.0,0.0,57.0,0.0,0.0,20.6,17.8,84.0,0.0,,0.0,1010.0
83543,83543,2008-06-27 10:05:00,2008-06-27 10:00:00,2008-06-27 10:05:00,0,ORD,GRB,0.0,0.0,48.0,0.0,0.0,20.6,17.8,84.0,0.0,,0.0,1010.0
83542,83542,2008-06-27 10:56:00,2008-06-27 11:00:00,2008-06-27 12:32:00,96,ORD,DTW,119.0,0.0,0.0,0.0,0.0,19.4,17.7,90.0,0.0,190.0,7.6,1009.6
85797,85797,2008-06-27 10:59:00,2008-06-27 11:00:00,2008-06-27 11:05:00,6,ORD,LAN,0.0,0.0,11.0,0.0,6.0,19.4,17.7,90.0,0.0,190.0,7.6,1009.6
83539,83539,2008-06-27 11:30:00,2008-06-27 11:00:00,2008-06-27 12:01:00,31,ORD,CLT,26.0,0.0,0.0,0.0,0.0,19.4,17.7,90.0,0.0,190.0,7.6,1009.6
82391,82391,2008-06-27 12:10:00,2008-06-27 12:00:00,2008-06-27 12:20:00,10,ORD,IAH,0.0,0.0,55.0,0.0,8.0,20.6,18.4,87.0,0.0,180.0,7.6,1009.2
83529,83529,2008-06-27 11:59:00,2008-06-27 12:00:00,2008-06-27 12:06:00,7,ORD,ATW,46.0,0.0,0.0,0.0,0.0,20.6,18.4,87.0,0.0,180.0,7.6,1009.2
83535,83535,2008-06-27 11:31:00,2008-06-27 12:00:00,2008-06-27 13:45:00,134,ORD,CHS,139.0,0.0,0.0,0.0,0.0,20.6,18.4,87.0,0.0,180.0,7.6,1009.2
83552,83552,2008-06-27 13:11:00,2008-06-27 13:00:00,2008-06-27 13:57:00,46,ORD,MBS,43.0,0.0,0.0,0.0,0.0,22.8,19.0,79.0,0.0,190.0,7.6,1009.5
83548,83548,2008-06-27 13:19:00,2008-06-27 13:00:00,2008-06-27 13:32:00,13,ORD,IAH,37.0,0.0,0.0,0.0,0.0,22.8,19.0,79.0,0.0,190.0,7.6,1009.5
